target,id,date,tweet
1,2180499140,Mon Jun 15 10:33:14 PDT 2009,"Has to come off the mac, bloody storm above us and mums worried. D; going out to play football in the rain instead  muhahah"
1,1988840074,Sun May 31 23:31:41 PDT 2009,This Dark Knight is in the batmobile headed to the bat cave. Have to be ready for what Gotham City has in store for me tomrrw 
1,2007152967,Tue Jun 02 12:13:32 PDT 2009,"Finally, my download is speeding up!  Maybe I will be playing the Sims soon, after all "
1,1468653172,Tue Apr 07 02:58:31 PDT 2009,@2NewCats  Anytime  He talked about his book... between Colbert acting like  the usual Colbert ;) It was good.
1,2057515482,Sat Jun 06 13:08:52 PDT 2009,This new curve 8900 rocks my sockkks!! 
1,2051530368,Fri Jun 05 22:14:31 PDT 2009,@deivesepulveda Get 100 followers a day using www.tweeteradder.com Once you add everyone you are on the train or pay vip 
1,1553335212,Sat Apr 18 13:59:36 PDT 2009,"@TamaraKeur awwww thank you hun, i'm so excited to hear what you think "
1,2049895881,Fri Jun 05 17:41:37 PDT 2009,@SuperDPS thanks for for the Friday follow man 
1,2183123669,Mon Jun 15 14:04:39 PDT 2009,my day just got a whole lot brighter 
1,1822867055,Sat May 16 20:34:18 PDT 2009,just  chilling at the house 
1,2176460754,Mon Jun 15 03:56:18 PDT 2009,Overslept...Going to Tenerife friday!! YEAH 
1,2063100152,Sun Jun 07 01:22:10 PDT 2009,awww...bf is vomiting. usually it's me. is it awful that i find it slightly amusing? 
1,2178982650,Mon Jun 15 08:28:52 PDT 2009,@Tilbs hey hey I'm good how's u? 
1,1984186091,Sun May 31 14:36:32 PDT 2009,@xx_Boo_xx Yeahh me and tracey will collect yaaa 
1,2068238537,Sun Jun 07 13:44:20 PDT 2009,@CodyDaigle Thanks much 
1,1960193214,Fri May 29 07:34:23 PDT 2009,"This is sad, she hasn't been out the drive way 5 minutes and I'm bein a bay bay kid!!!! Who cares...c'mon boo "
1,1823817568,Sat May 16 23:04:53 PDT 2009,@netcitizen haha.. yeah.. right 
1,2175039549,Sun Jun 14 23:56:12 PDT 2009,sleeep time  or maybe reading..
1,1548811448,Fri Apr 17 22:02:33 PDT 2009,Good night everyone in Tweeterland! Sweet dreams of you laying on fluffy pink clouds. 
1,2052941225,Sat Jun 06 02:38:09 PDT 2009,I plan to watch all 14 films exhibited in the French Film Festival. I'm done watching Un Secret with @tweryll waiting for the next film. 
1,2001724227,Tue Jun 02 01:51:17 PDT 2009,Finished watching Gokusen 3. Good night twitterverse. 
1,2015873873,Wed Jun 03 05:42:23 PDT 2009,Hahah!  Forgot how good the crazed christmas tree in season 2 of the new Dr. Who was 
1,2052172881,Fri Jun 05 23:53:01 PDT 2009,"@RubyTuesday9 it's a shit feeling though. hope all is well, of course, but that you're ok in the meantime  ilu."
1,2056571762,Sat Jun 06 11:23:25 PDT 2009,Trying something new at starbucks 
1,2186247321,Mon Jun 15 18:34:00 PDT 2009,"@bumgenius by blogging  and talking it up, esp the $ saved ad the cute factor (among a ton of other reasons) #clothdiapers"
1,1977985424,Sat May 30 22:09:39 PDT 2009,"hey guys. i just finished taking a shower... its refreshing, hahaha! love the feeling "
1,1825027549,Sun May 17 04:01:13 PDT 2009,i've just joined twitter and it's great! 
1,1833745744,Mon May 18 00:18:42 PDT 2009,How geek-ish and cool is that?  http://ioanghip.googlepages.com/
1,1573475158,Tue Apr 21 01:20:43 PDT 2009,"@jshuey Hi Jeff, how is life? I see you kicked of the wake board season  Hope all is well. Regards from a sunny Zurich"
1,1988950159,Sun May 31 23:52:07 PDT 2009,tall yummy glass!  umm !
1,2015515312,Wed Jun 03 04:52:04 PDT 2009,anybody having contacts in Maruti....i need discount on a new car 
1,2054517395,Sat Jun 06 07:31:32 PDT 2009,@mucbrula because Im ment to be reading research papers on the way over!! If it has PTV.. no work will get done! 
1,2002444708,Tue Jun 02 04:14:01 PDT 2009,"@juliatweets absolutely. I'm off this weekend again, but then on for the next two, so if you'll have us, we'll tag along "
1,2175999265,Mon Jun 15 02:37:10 PDT 2009,@nshurka thank you  Just saw your message! How are you? Back in NYC or still in TLV?
1,1965951041,Fri May 29 16:50:45 PDT 2009,@KaleeSpeCial thanks 
1,2000971311,Mon Jun 01 23:28:17 PDT 2009,Going to bed in Parksville tonight- great day with the King family!! 
1,1791857729,Wed May 13 21:19:31 PDT 2009,"NIGHT! i'll be dreaming of my boys lucas till, kris allen, and of course nicholas jonas "
1,1991475940,Mon Jun 01 07:06:26 PDT 2009,Writing a song about guitar playing peacocks with 5 year olds. Amazing!  http://twitpic.com/6egic
1,1957649353,Fri May 29 01:09:43 PDT 2009,"@grumpz Really have trouble sleeping. But Hun, your up with me "
1,2014948025,Wed Jun 03 03:12:50 PDT 2009,"@Mangowe I'm good thanks, hun. I'm off out in a min though, so tweet you later. Have a good one "
1,1692957104,Sun May 03 21:11:43 PDT 2009,@jessica_butler what did he says about 81-23?! im dyingggg to know! 
1,2174612418,Sun Jun 14 22:55:38 PDT 2009,Lovin my sweet wonderful bed  Now time to read and get on NIM
1,2052504905,Sat Jun 06 00:57:49 PDT 2009,"@jenniferwylie ahhh you shouldn't have pumpkin, i got s new bed that takes up almost all my room its literally a BEDroom "
1,2015683061,Wed Jun 03 05:16:34 PDT 2009,@nsikub you're quiet right 
1,1974610395,Sat May 30 13:29:11 PDT 2009,BRITAINS GOT TALENT !!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!! BACK ON !!  XXXX
1,1836167515,Mon May 18 07:30:07 PDT 2009,Following Neil Gaiman (@neilhimself) and @DaveMcKean 
1,2070504552,Sun Jun 07 17:48:47 PDT 2009,"I posted a new blog, yay! Please click the link so I don't feel like I've wasted my time. Cheers  http://fuck-it-this-will-do.blogspot.com"
1,1973505181,Sat May 30 11:16:47 PDT 2009,I LOVE AIDEN !!!   I HATE SIMON
1,2178502571,Mon Jun 15 07:47:47 PDT 2009,"@PMD1367 you say 5mins, u on jamaica time "
1,2045221461,Fri Jun 05 10:24:48 PDT 2009,"Stop being an A**Hole TODAY! yeah you ,you know who I'm talking about "
1,2048325683,Fri Jun 05 15:01:20 PDT 2009,"@tommcfly Dont be so negativeee, im sure you will do fine! I believe in you guys! "
1,2004962322,Tue Jun 02 09:00:30 PDT 2009," TOO HOT!! I WANT RAIN!!!! and everyone complains when it rains, and now everyone complains coz it sunny!!"
1,1983725425,Sun May 31 13:42:49 PDT 2009,okay its nearly 2 pm and ive had a lovely day of doing nothing! i think ill take my shower now 
1,2058585498,Sat Jun 06 15:13:54 PDT 2009,@JanSimpson was thinkning same thing - lots of people rooting for him here 
1,2050994779,Fri Jun 05 19:40:11 PDT 2009,i m drinking one ice tea at Cornerstone coffee shop .... Nice time 
1,2051264242,Fri Jun 05 21:24:03 PDT 2009,"@bill_archie @do0dlebugdebz @izzaluvsmusic gals,hope u enjoy ur weekends...ill try my best too despite d rain..takecare...*hugs*muah* "
1,2070561995,Sun Jun 07 17:55:01 PDT 2009,@graffitibreezyy glad you're finally here 
1,1976700514,Sat May 30 18:48:50 PDT 2009,Just opened up for KJ52!!!! 
1,1563579360,Sun Apr 19 23:23:07 PDT 2009,@louiebaur I bet i'd like your skateboards better! 
1,1881305405,Fri May 22 04:15:57 PDT 2009,@BrianNeudorff good travelling weather!  Godspeed! 
1,1554076957,Sat Apr 18 16:00:18 PDT 2009,"Right under Franz Ferdinand and Mates of State, nice. @umemusic @tWWL :: 2 weeks "
1,2052615053,Sat Jun 06 01:21:27 PDT 2009,@MussoliniMetro It's not my man bag! It's Trace's. He's way cool. Omg Blake Healy Talked To Me Kinda  I Ran Around My House Telling Every1
1,2063161801,Sun Jun 07 01:35:41 PDT 2009,"I love writing songs. Really, I do. I know a lot of them are pretty bad, but I just enjoy it so much! "
1,2006618073,Tue Jun 02 11:25:59 PDT 2009,i'm in love with BLACK EYED PEAS new album!  check out my blog: www.joshdiaz.blogspot.com
1,1983377484,Sun May 31 13:02:27 PDT 2009,@Claire_Cordon But telling you my age would spoil the mystery 
1,1882582779,Fri May 22 07:07:50 PDT 2009,Ah first morning http://bit.ly/geI7h Chocolate Bliss... Yum... 
1,1992191546,Mon Jun 01 08:21:11 PDT 2009,Summer summer summer time  lovin it
1,2068909853,Sun Jun 07 14:55:27 PDT 2009,Weather has finally cleared up at @tasteofclayton. Delightful food and great music. 
1,2014948422,Wed Jun 03 03:12:55 PDT 2009,@PinkElephant73 LoL I love macaroni salad!!! Its the best!! 
1,1573350098,Tue Apr 21 00:46:15 PDT 2009,yesss back on twitterrr! ahhh soo long! tonight im heading to a dress uppp lil party gathering thingy  wooo going as a ninja!!!! hahahaha!
1,1975326806,Sat May 30 14:55:31 PDT 2009,"what a class bday spent with @neevo87  hit st georges market this morning for the 1st time was fun, then went to armagh planetarium "
1,1467969234,Mon Apr 06 23:02:51 PDT 2009,Dang. Heroes and The Hills amazed me tonight!  off to do more studying!
1,2051895054,Fri Jun 05 23:05:00 PDT 2009,@djmsquared1 Get 100 followers a day using www.tweeteradder.com Once you add everyone you are on the train or pay vip 
1,2015006840,Wed Jun 03 03:24:33 PDT 2009,@KimGraham I know tones of them hey. But so cute!! 
1,2001210896,Tue Jun 02 00:10:12 PDT 2009,@stealingoneal i'm already here waiting...! can't wait  xx
1,1969974543,Sat May 30 01:57:04 PDT 2009,@wayneslavin love love love twilight 
1,1880709633,Fri May 22 02:13:05 PDT 2009,"So it looks like it's going to be a beautiful sunny day here in PEI. Life is getting on the a great track for me, this is a bright season "
1,2063563733,Sun Jun 07 03:10:10 PDT 2009,"@aroonffm tough luck, no FAZ available in Athens  enjoy"
1,2053946616,Sat Jun 06 06:09:18 PDT 2009,"@tamera come on over, we have 12+ courses in the area, you are welcome anytime "
1,2064983992,Sun Jun 07 07:37:55 PDT 2009,"was going to watch the Federer match, but it seems like he is cruising to a 3 set victory  probably watch some Twenty20 later then"
1,1564831439,Mon Apr 20 05:04:29 PDT 2009,"When it's sunny and nice like this, it really raises my spirits "
1,1979569475,Sun May 31 03:36:47 PDT 2009,long drive home. great night tho. 
1,1997619147,Mon Jun 01 17:09:55 PDT 2009,"@MRSCANTZ I def will mate! Nope not there, in Swedland  I'll b in the states during summer though... Havn't seen u on FB yet? Whats up?!"
1,1975584166,Sat May 30 15:28:05 PDT 2009,@TaiChiDreams I have 6 cats! 
1,2062023326,Sat Jun 06 22:09:02 PDT 2009,@museumcurator - Nice to have met you - I'm enjoying browsing your site - chat again later... Goodnight   
1,2001268690,Tue Jun 02 00:20:36 PDT 2009,"http://twitpic.com/6gbtw ooooh I do like this, @valerie2776 "
1,1881477093,Fri May 22 04:46:29 PDT 2009,@Gertrudesteinjr Perhaps you will bump into that celebrity on the weekend 
1,1989711356,Mon Jun 01 02:32:12 PDT 2009,beach beach beach 
1,2176102578,Mon Jun 15 02:55:28 PDT 2009,FIRST DAY OF SCHOOL 
1,1684821211,Sat May 02 22:09:00 PDT 2009,i might go to ypsi 
1,1687664603,Sun May 03 09:16:57 PDT 2009,"@Gretchen_T kind of all the things that make your life better (restaurants, musicians, stylists) but are really going to save your life! "
1,1936027840,Wed May 27 07:19:27 PDT 2009,"@inspireUX Of course, but I needed a reference  And Kim"
1,2010025042,Tue Jun 02 16:40:50 PDT 2009,@jadedlioness http://www.wishlistr.com/kryz if you wanna add me as friends.. i already added you 
1,1686043778,Sun May 03 03:27:37 PDT 2009,@Goldyfinch Okay. Thanks 
1,1754653449,Sun May 10 06:58:41 PDT 2009,@Gailporter hope u are having a lovley day 
1,2177991783,Mon Jun 15 07:01:49 PDT 2009,@jenlucy Saw a couple of episodes. Inspired! 
1,2071971117,Sun Jun 07 20:11:07 PDT 2009,"oooooh snap, am I sensing a sweep in the works? "
1,1554044443,Sat Apr 18 15:55:02 PDT 2009,@mileycyrus thats a rumor id like to have. 
1,1965525282,Fri May 29 16:04:26 PDT 2009,"@RealJessicaAlba well its a good thing, the world needs more ppl smiling! "
1,1572913206,Mon Apr 20 23:00:23 PDT 2009,@PiscesInPurple Everyone should.  
1,1976480699,Sat May 30 17:26:21 PDT 2009,doing a makeup swap! so excited!! 
1,2013538266,Tue Jun 02 22:55:32 PDT 2009,My face is quite brown.  taaaan.
1,2069193386,Sun Jun 07 15:25:56 PDT 2009,"@Kyros_ ...you're laughing at me, aren't you? "
1,2068497582,Sun Jun 07 14:10:57 PDT 2009,can someone bring me some bbq sunflower seeds..thanks 
1,2191865386,Tue Jun 16 06:06:27 PDT 2009,"ahhh i love my mom, she's got me that top!  xxx"
1,1678111400,Sat May 02 05:32:34 PDT 2009,"Really hope that my mom will listen to what my dad said... He's right, mom! He's right! I 100% agree with him. hehe... "
1,2060734558,Sat Jun 06 19:28:33 PDT 2009,"I think I'm becoming best friends with my ex boyfriend. Strangely enough, I like it. "
1,2052890203,Sat Jun 06 02:25:42 PDT 2009,@avdorita A hot toddie would be great right now. At 10 on Saturday morning. 
1,2189455972,Tue Jun 16 00:04:20 PDT 2009,They're playing I Come From A Land Downunder  #nostalgia
1,1971482222,Sat May 30 07:12:57 PDT 2009,@SteveHealy i DID say intelligent too. i mean are you shallow or something?? 
1,2177279078,Mon Jun 15 05:48:50 PDT 2009,I am feeling so much better today - feel like I'm finally making some headway 
1,2015767577,Wed Jun 03 05:28:18 PDT 2009,@BrianMcnugget has someone already joined you? 
1,2001577259,Tue Jun 02 01:20:55 PDT 2009,@MoBostock you sound like your body is craving protein. forget the weetbix and go for a protein smoothie or an omelette 
1,1770719252,Mon May 11 22:03:42 PDT 2009,@manny7 I've flirted with the idea of actually getting a 360 just so I can have the widest competition...  Still considering it though 
1,1969746286,Sat May 30 01:04:31 PDT 2009,And we're off. Night peeps! 
1,1986284735,Sun May 31 18:36:45 PDT 2009,jonah hill  i miss superbad
1,2048201580,Fri Jun 05 14:49:21 PDT 2009,@Beautea97 Of course!  It's an extra special date night that way 
1,1825371151,Sun May 17 05:27:06 PDT 2009,going to have lunch!!! 
1,1565761811,Mon Apr 20 07:29:55 PDT 2009,"Math exam wasn't *that* bad... not perfect either, but at least I'm confident I didn't fail. "
1,2063052052,Sun Jun 07 01:11:59 PDT 2009,@diseaseaday Get 100 followers a day using www.tweeteradder.com Once you add everyone you are on the train or pay vip 
1,1976853689,Sat May 30 19:18:25 PDT 2009,@Leanne0710 well shes pretty cool fs so aye am ur 
1,2182500943,Mon Jun 15 13:15:13 PDT 2009,@JetBlue Munchies Mix! Had it on my last JetBlue flight 
1,1976488555,Sat May 30 17:28:01 PDT 2009,@XemVanAdams better hire a lifeguard then if u can't swim b/c if not someones in trouble if they start going under(LLS) and stop speeding 
1,2062161714,Sat Jun 06 22:29:26 PDT 2009,"maybe take a shower, den tv, den sleeeppp!! "
1,1881383907,Fri May 22 04:30:17 PDT 2009,"@Nolotto Nothing, many writers are busy so there aren't many blog posts, but we will start posting soon! "
1,1753052843,Sat May 09 23:57:14 PDT 2009,"@Toongen before he could do it. So, so sad. You should read it "
1,1965392518,Fri May 29 15:50:26 PDT 2009,hmmm...what am i doing?? is that a philosophical question? cause if it is...i am enjoying the extreme happiness in my life 
1,1965895845,Fri May 29 16:44:36 PDT 2009,@beesknees42 Or good at tasting the wine 
1,2191949164,Tue Jun 16 06:15:12 PDT 2009,around and then goin with sar bear 
1,2062973772,Sun Jun 07 00:55:53 PDT 2009,@phillionaire JUS SAW HANGOVER....TOOO FUNNY!!!!!  
1,2189049694,Mon Jun 15 23:07:42 PDT 2009,@capnleela seeing that wikipedia ... you can't clown me anymore if I call you a weirdo. 
1,2053404662,Sat Jun 06 04:26:11 PDT 2009,hehehe i am eating a cornetto &amp; am about to watch a movie so i'll tweet you later 
1,2000396928,Mon Jun 01 22:01:35 PDT 2009,Hi @leah_art! Thanks for the double retweet   We're all up late tonight...
1,2059582669,Sat Jun 06 17:13:25 PDT 2009,@TraceyHewins wasnt just family.had first time out a couple of hours ago.was gutted.lol 
1,2001179751,Tue Jun 02 00:04:39 PDT 2009,off to my business exam....1 hour 15 minutes of mind numbing blankness  
1,2177365861,Mon Jun 15 05:58:48 PDT 2009,@sekyw The writers are huddled over there with the absinthe bottle - look at em chug! gawd love um! 
1,1824372134,Sun May 17 01:05:59 PDT 2009,@Kenichea  it will happen  
1,2069342394,Sun Jun 07 15:42:07 PDT 2009,"the portuguese people who live accross the street from me have the cutest little garden on the side of my driveway, i wanna step on it "
1,2046934758,Fri Jun 05 12:54:33 PDT 2009,"@AprilRoxX I bet he'll have to do some kind of straightening for CR2, luckily  AND YESS TO THE RED SUIT"
1,1957518429,Fri May 29 00:45:16 PDT 2009,Will the SUN make up for havin to work on a Flash site... if not they better have long island ice-teas at the bar tonight!! 
1,1836077788,Mon May 18 07:19:40 PDT 2009,Playing with my new toy - I bought a new camera today 
1,1972774253,Sat May 30 09:51:43 PDT 2009,@Jeremih just wanted to say enjoyed the video 
1,1835939671,Mon May 18 07:03:26 PDT 2009,hopes today will work out as planned! please God 
1,1551650984,Sat Apr 18 09:37:05 PDT 2009,Hey brown line riders - there are bridge issues in the loop. Look for shuttle services 
1,1974890035,Sat May 30 14:01:28 PDT 2009,@bobbyllew nice to see something truely different for the &quot;variety&quot; show 
1,2011185984,Tue Jun 02 18:37:11 PDT 2009,done with finals and no sckool tomorrow 
1,1966694067,Fri May 29 18:13:40 PDT 2009,Opening this weekend with a good hour on the couch watching Becker and drawing comics   Updates coming soon!
1,2185442970,Mon Jun 15 17:23:21 PDT 2009,@subversion Precisely why bacon loaded mashers would rock 
1,1824580617,Sun May 17 02:00:27 PDT 2009,"@hasol Well to be honest, i think i will ace my homework! Im actually going quite well with it. "
1,1834641032,Mon May 18 03:41:58 PDT 2009,just read some of my old posts. 
1,1684954086,Sat May 02 22:34:02 PDT 2009,Must go to bed. There's a flight leaving tomorrow for Lanzarote in the Canary Islands and it has my name on it. Three days of sun and fun 
1,1833332008,Sun May 17 22:57:51 PDT 2009,http://twitpic.com/5exdy - Anyone else like megauploads new ads? 
1,2190196792,Tue Jun 16 02:02:31 PDT 2009,@RubyCowper I know. I think a phone call will be the only solution. I can call your home phone from mine if you give me your number darl! 
1,1992457483,Mon Jun 01 08:47:06 PDT 2009,Tampa Twitters ..... Follow me   If at first U don't succeed....Make every &quot;second&quot; count ;)
1,1467882027,Mon Apr 06 22:38:30 PDT 2009,@ronashively Connections Academy has been great for our family...and thousands more across the country!  Happy to tell you more 
1,2189550420,Tue Jun 16 00:18:07 PDT 2009,@GL0 Im sure you feel where Im coming from girl 
1,1999647804,Mon Jun 01 20:34:51 PDT 2009,Much needed girls night!!! In the mood to write a man hatin song  anyone want to help?!
1,1994726813,Mon Jun 01 12:21:47 PDT 2009,@jack let me see your long hair 
1,1974220252,Sat May 30 12:40:59 PDT 2009,Come on Flawless 
1,2054207659,Sat Jun 06 06:49:36 PDT 2009,@last0pendoor lol being not vain is overrated 
1,1970794225,Sat May 30 05:14:05 PDT 2009,@vipvirtualsols You did a great job 
1,2190628978,Tue Jun 16 03:16:37 PDT 2009,@leftmidfielder Look at the bright side - six days to catch up on the Laundry 
1,1827221106,Sun May 17 10:14:59 PDT 2009,:sorry............ am I really???? nah im bugging I really am 
1,1989574314,Mon Jun 01 02:02:17 PDT 2009,@utterhip lol lol of course you would 
1,1994338242,Mon Jun 01 11:46:54 PDT 2009,left 5 dead  awersome
1,2052226567,Sat Jun 06 00:02:44 PDT 2009,i have a full schedule 2mrw!! marathon 8am-bridal shower 10am-pool party 1pm-dinner 7pm- &amp;-3 bdays to attend!!   i hope i can do it all!!
1,1692492614,Sun May 03 20:06:46 PDT 2009,up from my mini nap... 
1,2061490880,Sat Jun 06 20:58:58 PDT 2009,eyes set to kill is also a very good band 
1,1969764857,Sat May 30 01:08:33 PDT 2009,#blacksquadron Hide? I'm already well hidden  Like a nerdy ninja
1,2174444360,Sun Jun 14 22:33:56 PDT 2009,@jctvmanaic yeh I shall watch it! 
1,1995146943,Mon Jun 01 13:01:30 PDT 2009,@BruceCarlson I'm married to a Sat-loving guy who thinks my love of Mon morning is bit crazy...will tell him I found fellow Mon nut 
1,1557296061,Sun Apr 19 03:13:08 PDT 2009,Having brunch and redecorating my home 
1,2185056540,Mon Jun 15 16:49:12 PDT 2009,@hawknelsonfans http://twitpic.com/7i6mj - Haha  What!?  I have no words! 
1,2039845411,Thu Jun 04 22:57:28 PDT 2009,"Ahh! Today was FUN&lt;3 [except for AP Biology Paper] prom's in two days  got our yearbooks today [their AWESOME!], just nervous for tomorrow"
1,1979309809,Sun May 31 02:30:00 PDT 2009,"Having tried to sand the deck by hand last night and using a power sander this morning, I am beginning to appreciate power tools.  "
1,1983827770,Sun May 31 13:54:54 PDT 2009,CONGRATULATIONS to Michelle on her lovely baby girls - born today  xx
1,1999837413,Mon Jun 01 20:54:57 PDT 2009,"@The_ifcb - uh, i used to stalk max, i know where you are "
1,1880841484,Fri May 22 02:41:46 PDT 2009,Kris Allen is singing in my head!!! N I just realized dat 
1,1677943050,Sat May 02 04:47:30 PDT 2009,@Hugobiwan Thanks hugo...i will... have a nice weekend ! 
1,2182862728,Mon Jun 15 13:44:03 PDT 2009,@laurasthename Get 100 followers a day using www.tweeterfollow.com Once you add everyone you are on the train or pay vip 
1,1686593255,Sun May 03 06:03:37 PDT 2009,Stealing the government van and taking a road trip. We're experts at this now 
1,1999611447,Mon Jun 01 20:31:08 PDT 2009,@JessicaKSzohr hi jessica  we have same name  my second name is jessica 
1,1969792057,Sat May 30 01:14:40 PDT 2009,@angryaussie are you doing a 20 questions tonight or something... promise ill be good 
1,1827566670,Sun May 17 10:59:08 PDT 2009,"@RainyCityLove @jessicamloring Friday. After exams, the start of half term. We are going on an adventure, my lovelies  &lt;3"
1,2069918279,Sun Jun 07 16:46:09 PDT 2009,"Today, or uesterday, I dreamed with tom fletcher and danny jones "
1,1754265217,Sun May 10 05:38:42 PDT 2009,"@terakopian He's a musician, so he's a bit difficult to pin down on weekends, and during the week I'm out all the time. So it was nice. "
1,1965790001,Fri May 29 16:32:50 PDT 2009,Someones burning!!!!  I see smoke 
1,1771186207,Mon May 11 23:28:52 PDT 2009,"@Jamerichin Look at you burning ur self out already! Mid way through the race, you'll be tired... &amp; I will come out victorious "
1,1883133655,Fri May 22 08:03:42 PDT 2009,"@etherjammer Thank you.    I thought the pictures were a stroke of genius, though I wonder if they're too hokey."
1,1880419977,Fri May 22 01:10:33 PDT 2009,home from work.Looong! cooking dinner for the roomies tonight  then afew drinks at Mon's. more work tomorrow. 100% from a mystery shopper!
1,1993621609,Mon Jun 01 10:40:18 PDT 2009,"@g33kguy totally get it &amp; if I weren't past my funk, I wouldn't have tweeted what I did. At least you have a good woman with you "
1,2003537006,Tue Jun 02 06:42:47 PDT 2009,@Trucco905 Thank you! You too sweet Nadia 
1,1881516861,Fri May 22 04:52:36 PDT 2009,@problogger You guyd get the NFL in Australia? JK. I know you meant to say soccer  http://myloc.me/1nF2
1,1834597560,Mon May 18 03:32:23 PDT 2009,MOon hack le Twitter de son frï¿½re! Mouahaha!  &lt;3
1,2059715149,Sat Jun 06 17:29:30 PDT 2009,chillaxin watching southpark  
1,1993663908,Mon Jun 01 10:44:18 PDT 2009,baby i can see your halo 
1,2016362808,Wed Jun 03 06:38:45 PDT 2009,Sitting outside with loves 
1,2174909396,Sun Jun 14 23:36:20 PDT 2009,@rojay529 Vegas? I'm there!!! 
1,1985909020,Sun May 31 18:00:15 PDT 2009,making oodles of noodles 
1,1834663105,Mon May 18 03:46:44 PDT 2009,well im going to get ready and go town shooping  x x
1,2189048413,Mon Jun 15 23:07:31 PDT 2009,@CherryBlossoms4 Kool 
1,1468447774,Tue Apr 07 01:43:46 PDT 2009,"I'm preparing to detox next wednesday, so more on fruits and veggies for me this week till next week "
1,1835355245,Mon May 18 05:47:57 PDT 2009,"@DonaldHardyCRS starting awesome, moving forward to great things...  now that I'm waking up"
1,1563578861,Sun Apr 19 23:23:01 PDT 2009,Goodnight world. Today was a good day. 
1,1955813165,Thu May 28 20:40:03 PDT 2009,@Brokenstar79 yeah that's why your papa 
1,2016211793,Wed Jun 03 06:22:37 PDT 2009,iS Off tO A tRiPLE thiS MORNiNG!! At LEASt it'S A SiMPLE oNE... 
1,1572981733,Mon Apr 20 23:15:24 PDT 2009,It's nice to have one child who actually likes going to school. 
1,1553241963,Sat Apr 18 13:44:44 PDT 2009,"@RealHughJackman, Hi emma from England. Loved you on Johnathon Ross! Good luck with the new film  x"
1,1883034656,Fri May 22 07:54:03 PDT 2009,@Storm_Crow Hehe  okay 
1,1966944418,Fri May 29 18:41:12 PDT 2009,@TaraBabcock What do I get if I win? 
1,1694183569,Mon May 04 01:27:44 PDT 2009,@charmainehan SEND ME THAT PHOTO MAN  ily favourite
1,1982634411,Sun May 31 11:36:01 PDT 2009,is back 
1,1969210137,Fri May 29 23:20:18 PDT 2009,@JediRiceEater YES!!! Best picture ever!! 
1,1974020668,Sat May 30 12:16:59 PDT 2009,@Pam_Jones congratz boobiie 
1,2060889464,Sat Jun 06 19:46:33 PDT 2009,@jujube5160 Hello Sweetie 
1,2015038865,Wed Jun 03 03:30:35 PDT 2009,@beckie0 Hello thar  your very good at playing piano hehe! how are your exams coming along?! x
1,1693268422,Sun May 03 22:02:10 PDT 2009,@somsak now i know the cause of crash in #mbpurple. handshake error and write error! no more 
1,1678787319,Sat May 02 07:43:16 PDT 2009,"@chooyilin True, true. I hope they will have the good sense to think rationally. btw, I LOVE your jewelry! Gorgeous "
1,2051747643,Fri Jun 05 22:42:41 PDT 2009,the paper that has been consuming my life for the past 3 weeks is officially done! Time for sweet dreams and deep breaths 
1,1980352205,Sun May 31 06:29:31 PDT 2009,"Joking, didnt wee on me. I think there gorgeous though "
1,2054966203,Sat Jun 06 08:26:18 PDT 2009,I have the biggest urge to go see Star Trek again...and again--any takers? 
1,1836434722,Mon May 18 07:59:39 PDT 2009,@antnas Thanks my friend. Life is good.  
1,2060206171,Sat Jun 06 18:27:50 PDT 2009,http://twitpic.com/6so24 - Super Divas! My friend and I watching Jonas movie 
1,1834270752,Mon May 18 02:17:14 PDT 2009,"@jameswilliams8 No, I'm not allowed to communicate with other people. Sorry "
1,1965278943,Fri May 29 15:38:23 PDT 2009,I &lt;3 the killers  drummer reminds me sooo much of earl from my name is earl :'D
1,1556646898,Sat Apr 18 23:42:28 PDT 2009,I'm going on HM The Movie at 1.15 p.m. 
1,2058845650,Sat Jun 06 15:44:36 PDT 2009,Going to Vegas? Maybe... just maybe I'll be there in under two months 
1,1770654787,Mon May 11 21:53:43 PDT 2009,"@suareasy @gabrielsaporta @vickytcobra bought #goodgirlsgobad, and im not regretting it yet  hahah miss you guys."
1,2048052695,Fri Jun 05 14:35:20 PDT 2009,is thinking pj's &amp; movies all day because it's yucky outside  relaxing for a long day tomorrow! can't wait for jersey &lt;3
1,1977544265,Sat May 30 21:11:12 PDT 2009,sushi &amp;&amp; sake bombs!! Exactly what I need 
1,2066101963,Sun Jun 07 09:53:33 PDT 2009,"@Real_Lady_Croft oh defo - we'd get to the final, where I would annihilate you "
1,1694767797,Mon May 04 04:02:45 PDT 2009,I like Rio Ferdinand - when he's wearing an England jersey.  
1,2190775421,Tue Jun 16 03:41:33 PDT 2009,@lcstranslations I completely agree about the revenge! My personal vendetta! 
1,1827632510,Sun May 17 11:07:14 PDT 2009,"My life is pretty damn good. Thank you universe.  http://twitpic.com/5dei4 (via @buzzbishop) Amen, brother! "
1,1827937137,Sun May 17 11:45:20 PDT 2009,@chrisdelta but the plan is going to be aired this year  also..omg! toaster brains!
1,2184804753,Mon Jun 15 16:26:48 PDT 2009,I get my FNB cd back AND $10 
1,2057190170,Sat Jun 06 12:32:25 PDT 2009,@lipzs0juicy I switched shifts with some Spanish boy 
